hero_id,game_id,total_gold,item_id_1,item_id_2,item_id_3,item_id_4,item_id_5
60,930,14523,43,11,113,29,40
29,930,28012,85,65,72,146,17
70,930,13536,10,56,113,169,144
111,930,23923,33,136,146,92,71
12,931,16376,41,169,80,67,125
18,931,7038,109,46,167,132,6
21,931,7636,20,161,144,127,115
65,931,13685,13,113,58,143,51
112,931,8441,77,159,3,101,12
2,931,7360,78,39,33,140,96
35,931,7337,154,125,32,173,115
63,931,20125,161,119,38,4,27
59,931,11868,171,59,5,67,87
82,931,8763,7,5,61,9,141
98,932,16128,127,61,3,147,121
35,932,6948,131,29,80,72,168
110,932,14868,99,81,32,41,151
30,932,8460,127,12,95,1,56
34,932,18540,112,70,5,159,7
95,932,13248,170,119,150,115,129
119,932,21564,100,159,169,136,23
74,932,17316,92,172,59,133,147
56,932,17028,42,22,169,26,168
79,932,19656,113,154,86,92,132
37,933,12464,20,59,49,154,132
41,933,13530,6,57,81,118,171
61,933,22386,87,158,60,75,115
37,933,11439,11,31,168,159,157
96,933,38458,7,32,16,73,157
95,933,12382,86,138,101,21,109
118,933,26814,18,7,166,39,151
85,933,10742,135,77,64,88,62
76,933,20377,103,165,92,132,65
85,933,11275,3,2,25,27,156
21,934,19175,128,75,124,70,119
41,934,15399,25,165,29,100,48
33,934,29972,156,118,33,68,99
24,934,12272,103,144,46,133,156
109,934,20060,51,28,102,151,100
49,934,48557,7,157,53,133,120
13,934,31093,20,56,65,93,106
100,934,42008,33,148,116,161,154
98,934,16756,116,2,31,38,99
20,934,31270,117,82,90,118,160
42,935,32725,146,38,36,63,164
66,935,13200,143,80,76,51,38
36,935,33440,147,109,42,115,58
59,935,12815,75,49,127,58,78
95,935,12595,166,155,107,42,7
10,935,30140,103,145,26,45,101
99,935,30195,157,122,115,3,72
47,935,18535,151,170,51,115,133
74,935,25850,98,41,138,65,50
15,935,36520,160,20,155,107,65
110,936,18900,18,27,135,8,90
108,936,11095,38,25,98,109,14
118,936,22715,131,76,93,124,63
117,936,17885,78,17,110,51,117
70,936,19880,123,145,169,69,96
48,936,16100,107,49,171,51,80
28,936,16030,113,130,17,106,29
43,936,19705,81,68,162,20,51
11,936,14910,16,21,15,139,112
59,936,10360,108,138,69,67,94
24,937,9044,123,84,163,33,162
96,937,26544,163,128,34,150,37
47,937,10780,41,58,164,92,145
54,937,10220,81,53,133,121,161
102,937,11144,30,170,23,75,97
29,937,17108,126,71,48,117,62
57,937,24920,136,94,93,50,112
19,937,5684,96,161,48,44,80
51,937,17472,11,94,121,22,67
116,937,6692,134,104,46,167,66
114,938,27047,143,44,50,25,64
12,938,29498,111,18,12,163,84
26,938,18705,60,124,116,115,54
73,938,14276,55,122,84,168,100
12,938,29455,142,171,102,78,159
24,938,12986,67,70,51,18,143
83,938,14362,54,32,41,70,149
46,938,29799,20,93,69,86,30
33,938,16598,130,91,41,102,31
2,938,13760,49,1,148,112,82
8,939,20400,144,160,49,132,125
106,939,12002,74,42,16,108,54
19,939,8330,25,121,139,70,173
102,939,9112,172,142,89,161,141
66,939,7888,111,104,108,58,48
89,939,16898,37,32,118,9,134
51,939,19448,36,147,162,40,18
45,939,12920,169,21,38,167,20
85,939,8806,127,164,54,118,90
38,939,21794,101,172,8,52,162
17,940,34200,24,143,150,48,87
40,940,9270,42,149,17,82,159
119,940,30330,165,32,107,93,44
90,940,24345,61,12,146,37,70
116,940,11835,7,158,18,126,20
95,940,9945,100,84,155,48,92
42,940,26775,173,126,160,151,43
53,940,25425,140,103,121,1,158
32,940,9675,107,162,122,161,139
89,940,7740,9,13,70,140,17
54,941,27440,58,40,106,23,127
30,941,12432,26,33,78,37,112
115,941,10696,23,2,78,96,161
93,941,24920,64,162,60,99,140
90,941,35616,124,136,102,133,126
62,941,39984,155,45,97,114,104
113,941,12208,30,149,130,78,106
104,941,16968,162,51,2,22,70
1,941,13384,142,157,171,28,48
37,941,20160,164,13,62,130,66
78,942,8580,97,70,137,27,65
92,942,5700,108,14,164,133,139
110,942,11660,145,47,76,133,138
83,942,8660,166,17,112,160,29
85,942,6960,133,158,151,37,144
64,942,9840,83,144,159,6,21
113,942,5060,94,132,44,5,120
59,942,4700,104,91,88,39,26
17,942,15200,112,143,160,17,64
20,942,8320,118,125,109,145,70
11,943,26854,15,59,77,95,133
101,943,17632,164,72,147,173,86
25,943,31842,81,6,15,9,35
69,943,15486,81,59,153,33,126
46,943,22562,115,145,151,148,19
96,943,37178,125,44,9,83,95
111,943,34046,148,3,90,86,2
15,943,39266,75,150,85,96,159
117,943,29638,83,124,98,156,18
61,943,42398,44,156,133,159,137
29,944,36712,152,99,21,120,46
76,944,21216,1,50,87,131,39
21,944,20072,139,53,47,51,147
8,944,29588,17,133,72,114,106
111,944,25636,60,91,163,32,148
14,944,31980,52,43,86,36,18
31,944,30160,7,80,62,30,92
70,944,36556,45,158,7,76,84
101,944,29068,142,159,119,47,11
88,944,35880,76,32,18,151,110
4,945,30888,155,106,46,131,136
67,945,8784,78,30,138,37,51
96,945,28296,4,131,85,144,44
46,945,34740,106,29,149,148,134
77,945,13320,52,18,125,33,12
36,945,9684,158,54,169,79,103
44,945,17568,54,59,127,125,150
80,945,5436,58,15,66,53,161
105,945,18324,75,96,114,11,25
72,945,24120,140,156,114,142,57
80,946,14840,17,126,102,87,90
56,946,15476,1,43,148,172,27
88,946,35987,4,48,2,56,100
11,946,18179,64,135,161,55,148
31,946,47859,44,22,32,101,67
52,946,35934,98,7,85,39,159
113,946,12455,136,103,112,24,119
107,946,26076,80,35,104,120,38
30,946,11289,153,63,159,41,144
91,946,29150,74,138,51,70,100
52,947,16464,95,79,96,5,152
99,947,13704,28,131,151,117,86
113,947,7032,19,15,7,32,66
71,947,16104,59,43,93,47,54
59,947,8136,19,65,168,121,87
93,947,11664,67,68,133,72,99
80,947,5400,57,141,4,50,75
11,947,10824,153,1,121,86,34
56,947,10272,5,9,31,119,137
14,947,7968,117,76,87,100,19
110,948,29535,140,152,124,61,164
64,948,27060,6,29,12,160,1
43,948,30580,147,166,145,34,103
61,948,33330,133,27,77,153,29
89,948,10230,172,77,162,61,148
87,948,11275,29,76,136,34,50
95,948,20020,81,20,90,127,74
45,948,17270,104,137,20,106,62
2,948,17600,109,75,48,94,105
63,948,32175,147,153,131,38,41
64,949,20664,169,120,149,37,107
27,949,24024,102,75,111,39,63
103,949,34650,148,77,56,62,19
23,949,28350,21,97,56,55,31
85,949,15036,164,158,30,130,150
3,949,36372,133,162,169,19,173
101,949,14322,162,119,157,121,116
1,949,9912,26,149,83,47,27
61,949,34944,56,86,99,167,110
63,949,39564,133,151,78,64,96
56,950,21063,125,160,165,7,58
35,950,19057,110,7,14,67,168
40,950,14514,53,168,51,48,99
67,950,14455,165,73,125,31,5
51,950,37465,103,153,84,79,78
46,950,38055,172,45,104,132,9
37,950,13688,75,46,41,57,65
106,950,21948,154,74,56,84,147
29,950,23187,54,107,117,129,67
23,950,19942,31,119,1,106,130
92,951,18737,114,47,116,3,72
73,951,8569,23,113,10,39,48
48,951,22181,142,134,79,96,75
84,951,29028,87,89,94,151,104
38,951,28372,8,28,147,162,41
89,951,20459,95,113,41,170,91
38,951,24969,57,135,84,68,164
22,951,18532,145,122,97,46,120
52,951,27839,64,152,28,16,119
103,951,25256,87,144,80,164,65
34,952,26400,102,63,131,150,29
78,952,27560,136,103,89,9,3
47,952,12720,151,31,141,7,41
13,952,16080,139,171,96,146,132
10,952,14280,93,105,75,31,143
97,952,25120,91,24,99,139,95
58,952,15960,14,18,98,33,79
7,952,29040,76,32,35,99,14
89,952,25840,19,125,148,36,151
78,952,17480,162,96,148,70,33
15,953,15820,29,39,98,160,159
32,953,8932,75,131,8,145,29
48,953,17556,121,17,54,72,74
22,953,9240,156,101,84,55,11
30,953,6524,68,14,121,81,76
118,953,18340,159,29,162,97,124
103,953,12684,83,84,44,166,104
46,953,25928,121,158,85,26,86
3,953,24248,18,49,114,111,4
80,953,5908,5,156,96,129,127
21,954,9537,26,129,79,74,147
95,954,8745,64,43,91,34,133
71,954,20526,55,106,119,14,35
87,954,6534,64,163,138,117,74
3,954,28578,59,5,169,24,108
117,954,16863,61,119,141,41,1
8,954,18975,104,137,81,9,8
34,954,14718,145,154,6,148,159
66,954,8151,4,113,126,89,109
21,954,12507,89,78,162,50,121
45,955,5250,34,45,12,109,65
57,955,22974,95,37,36,62,108
16,955,7161,8,3,75,101,167
72,955,12789,53,116,164,74,37
84,955,12432,56,14,173,157,163
23,955,11361,69,117,49,29,86
59,955,9744,36,31,44,69,5
11,955,9072,110,44,73,40,157
16,955,5082,67,13,133,55,27
56,955,6426,145,83,23,170,57
74,956,16750,80,123,87,45,12
98,956,14100,137,66,95,131,173
52,956,16775,79,141,124,32,120
103,956,18950,30,150,114,152,80
34,956,11425,57,34,79,36,129
110,956,13075,56,76,20,128,69
28,956,3850,117,93,144,64,19
70,956,8225,73,60,151,51,94
22,956,6825,9,142,80,58,150
87,956,5050,51,18,52,61,145
21,957,22230,116,42,81,75,94
102,957,16530,44,61,12,138,47
97,957,39159,94,58,88,141,85
28,957,8835,158,77,154,91,152
110,957,26448,100,75,40,68,4
86,957,15219,80,85,15,11,170
72,957,32433,120,164,169,86,48
46,957,57912,94,157,38,97,111
58,957,22743,105,18,68,6,145
27,957,32661,13,59,131,78,118
16,958,10020,70,67,82,19,26
94,958,17850,42,120,60,33,22
63,958,18930,125,133,62,71,95
80,958,8610,55,135,18,52,46
78,958,17190,29,165,70,5,120
72,958,22920,113,2,74,111,4
13,958,11820,16,57,41,45,12
34,958,19290,7,63,67,140,83
18,958,13380,46,10,12,120,54
60,958,18210,67,129,97,28,35
44,959,30350,109,117,58,90,104
32,959,19400,46,104,56,169,152
1,959,13250,47,95,78,17,156
113,959,16550,84,77,51,7,115
71,959,30650,52,165,46,21,113
103,959,40200,119,51,125,140,93
85,959,12250,47,82,156,131,90
89,959,8700,69,94,38,135,85
111,959,27700,89,59,93,3,16
82,959,20450,86,25,64,107,52
110,960,20905,139,65,129,123,130
68,960,9028,61,28,130,73,169
68,960,6956,42,162,45,146,86
33,960,16946,165,91,154,136,163
72,960,27676,91,110,160,42,124
58,960,14763,58,116,131,26,134
42,960,22015,153,23,118,55,95
88,960,24605,61,14,34,65,4
5,960,17390,24,30,33,105,21
72,960,20720,3,77,158,122,144
56,961,20700,36,166,136,108,124
10,961,15134,108,3,146,124,105
18,961,18124,85,146,141,109,110
116,961,11362,53,1,44,136,172
105,961,21390,51,138,157,137,168
26,961,18768,14,125,56,173,34
38,961,32430,44,33,137,54,7
81,961,10994,66,68,17,89,37
30,961,8924,17,74,43,161,82
78,961,20332,149,35,166,61,64
26,962,31066,135,124,147,21,150
117,962,25039,133,18,9,63,50
61,962,38122,18,15,13,125,162
61,962,40915,140,164,40,58,123
13,962,29645,104,99,49,51,128
37,962,11711,74,80,98,152,170
33,962,22393,90,68,157,83,152
52,962,31213,13,16,141,2,79
90,962,35084,55,162,101,69,169
4,962,35574,1,140,157,156,16
94,963,13880,63,88,46,138,95
76,963,11120,55,106,14,38,25
105,963,11740,154,54,43,90,145
96,963,16960,34,154,161,152,70
86,963,4060,150,68,35,162,134
107,963,16320,90,150,145,18,146
34,963,12340,20,148,86,51,13
91,963,8280,155,115,77,160,34
89,963,9680,5,84,16,8,137
96,963,18040,156,56,100,136,68
22,964,17110,169,89,121,64,107
62,964,18821,122,114,141,2,158
76,964,19227,122,39,31,166,78
109,964,14471,132,67,68,52,55
15,964,19604,84,127,9,21,40
94,964,15805,116,55,129,112,81
11,964,12876,66,23,146,21,128
8,964,12818,107,118,73,12,138
106,964,11252,93,23,121,113,171
80,964,9454,121,167,5,95,71
71,965,37932,15,108,142,27,124
63,965,35786,86,121,134,14,139
9,965,29464,1,10,57,88,105
79,965,35786,169,10,137,4,112
59,965,16414,130,171,128,30,149
104,965,27608,160,101,38,54,2
34,965,35264,134,68,44,129,77
111,965,21634,142,86,159,19,34
110,965,38744,22,102,122,164,52
74,965,23316,31,164,142,39,107
105,966,25944,139,58,129,170,62
79,966,27048,119,20,55,60,102
103,966,27554,107,84,67,92,134
67,966,9936,28,9,5,168,41
72,966,25760,84,129,13,117,166
86,966,17848,106,136,143,112,34
20,966,22172,83,51,17,166,126
81,966,9108,10,50,170,79,121
98,966,19642,49,153,132,164,154
12,966,35512,57,111,154,145,4
9,967,25088,95,134,129,38,21
105,967,30184,94,91,147,65,93
57,967,34398,59,162,118,5,68
99,967,26607,135,82,116,34,171
74,967,18914,82,60,113,152,130
95,967,14259,71,167,14,58,111
66,967,12005,120,161,85,131,112
8,967,26264,38,54,131,142,163
102,967,9653,116,57,80,149,158
54,967,22197,170,86,43,145,168
31,968,28236,37,43,146,52,31
14,968,26884,123,27,70,145,97
48,968,27456,56,162,128,159,24
42,968,30940,165,127,6,168,94
102,968,13104,168,30,10,164,65
85,968,15652,162,10,24,4,100
75,968,35204,39,126,44,154,35
61,968,25896,11,78,90,37,172
90,968,26832,10,60,76,35,45
36,968,16848,161,171,146,170,160
2,969,14720,155,133,43,161,41
1,969,10488,35,47,50,29,27
13,969,23092,141,53,45,11,129
84,969,32890,29,71,152,143,40
50,969,10994,71,117,11,142,116
44,969,27140,169,2,158,97,126
93,969,20562,8,88,5,77,101
89,969,13064,67,90,129,29,19
55,969,13892,128,65,149,152,40
68,969,9476,145,99,48,117,161
107,970,39936,11,79,100,22,149
109,970,15696,16,164,45,18,167
104,970,17424,48,58,147,100,9
22,970,28416,112,123,23,113,89
40,970,14448,76,27,12,161,155
58,970,19152,138,83,74,154,173
76,970,30912,14,117,119,8,86
113,970,13008,12,57,171,170,91
102,970,14160,167,49,10,61,8
26,970,19632,50,68,4,44,19
112,971,26112,58,83,143,113,163
64,971,23616,91,122,128,37,83
30,971,9552,151,17,54,37,158
80,971,7104,51,72,7,4,146
22,971,34848,63,167,124,152,157
55,971,16752,116,51,132,20,164
10,971,19152,130,161,103,37,160
20,971,21024,142,60,40,125,48
55,971,26928,13,22,124,84,123
32,971,15840,51,14,74,160,46
91,972,14402,22,84,131,31,151
76,972,17024,66,44,161,167,47
15,972,15010,160,169,127,102,76
67,972,9234,16,88,13,6,72
98,972,18772,163,56,28,51,123
56,972,16112,104,121,30,164,124
66,972,9006,79,150,135,112,152
89,972,10108,117,126,136,137,32
40,972,8740,71,158,104,78,84
88,972,24396,88,47,67,150,113
25,973,39245,53,145,155,25,108
118,973,30503,51,140,121,40,45
22,973,28952,92,83,160,103,60
81,973,18471,15,90,109,103,7
50,973,14523,119,8,18,22,159
47,973,13677,110,161,158,9,169
107,973,29328,22,25,49,140,128
24,973,16262,81,30,90,128,76
77,973,18095,143,107,9,8,118
42,973,27965,59,38,66,25,19
29,974,16086,105,24,169,149,88
28,974,8610,112,117,47,139,124
45,974,17262,61,76,69,48,17
60,974,20748,119,33,3,107,101
35,974,9324,93,48,17,129,101
95,974,13860,37,14,168,144,164
73,974,8988,65,2,114,69,119
60,974,21042,70,93,102,156,31
69,974,11214,32,151,17,139,169
65,974,18816,70,41,53,82,167
96,975,12504,27,104,141,152,21
77,975,8256,105,161,83,130,51
71,975,14784,27,88,69,86,80
71,975,15864,146,59,117,95,70
51,975,14496,93,113,85,103,59
27,975,10608,49,79,114,127,19
22,975,14808,41,103,69,83,135
99,975,9312,75,165,63,150,158
109,975,8976,126,101,97,156,36
55,975,10344,133,3,105,11,46
99,976,12720,122,153,19,95,97
19,976,10128,169,43,130,58,24
61,976,11640,153,158,36,34,53
68,976,5088,138,12,84,67,81
119,976,14256,26,94,160,23,158
73,976,9600,154,63,79,132,82
89,976,6312,172,132,105,29,8
92,976,5904,82,54,52,150,35
17,976,18240,107,29,147,112,85
58,976,9576,146,3,166,77,32
89,977,27563,156,155,72,35,140
79,977,26574,32,91,121,170,11
117,977,21973,43,111,98,113,95
107,977,22575,19,3,125,52,36
50,977,12685,11,160,90,4,41
65,977,24381,16,57,92,83,128
56,977,23478,165,15,13,83,133
37,977,16168,153,142,7,132,70
87,977,15609,75,12,143,171,125
54,977,13201,161,79,27,52,87
99,978,10746,85,82,65,147,106
83,978,11718,49,12,22,104,103
68,978,6561,82,42,113,81,76
38,978,16443,20,38,69,95,7
30,978,7155,57,118,67,117,31
38,978,16875,152,109,126,13,122
102,978,7101,130,25,93,15,18
113,978,5427,167,52,129,101,44
76,978,15687,64,110,31,95,59
32,978,13068,141,43,124,26,162
8,979,14960,161,15,130,5,138
11,979,14960,155,115,55,38,98
5,979,18832,113,168,37,28,39
94,979,17160,137,83,5,86,12
73,979,13640,152,132,76,83,88
45,979,13288,102,4,104,15,14
118,979,28732,164,108,120,50,141
106,979,14212,102,114,21,134,58
45,979,13728,103,20,32,41,134
87,979,13288,137,89,159,73,84
49,980,14102,43,27,65,118,16
77,980,7062,150,88,134,106,17
63,980,16566,19,52,66,95,114
29,980,6182,37,67,9,23,65
10,980,10340,32,119,7,15,163
71,980,16324,4,151,67,139,1
70,980,9746,26,76,118,126,19
105,980,9988,35,104,72,36,48
68,980,5698,153,171,158,165,44
113,980,7678,21,18,32,122,45
8,981,12576,133,158,16,117,59
89,981,10584,26,16,129,144,77
96,981,17448,17,141,134,16,171
86,981,8160,142,162,136,6,155
60,981,14616,172,5,56,122,141
15,981,11856,146,138,134,59,55
23,981,13056,151,105,120,65,147
93,981,15360,28,83,63,115,2
14,981,14856,18,89,149,42,151
13,981,10728,138,110,9,156,131
59,982,29146,52,117,173,138,25
110,982,31565,117,54,152,136,42
29,982,20886,55,57,70,118,149
65,982,24544,123,94,64,39,5
46,982,25075,119,160,128,55,96
69,982,15753,124,63,25,71,133
106,982,12036,33,47,100,49,106
98,982,20532,151,20,6,41,32
114,982,23128,160,146,116,65,111
32,982,19057,33,105,137,87,67
26,983,16537,51,155,162,131,139
108,983,8602,28,48,92,87,78
22,983,15088,121,93,50,130,38
41,983,5957,138,155,34,173,32
10,983,9039,73,166,143,106,49
44,983,13225,133,157,163,79,7
64,983,11316,19,67,122,31,87
30,983,5313,93,171,80,132,164
119,983,13616,89,66,6,124,72
81,983,8395,149,127,107,167,135
69,984,9612,86,4,133,125,113
61,984,27828,15,70,9,55,72
119,984,17604,25,86,79,4,50
18,984,6660,98,64,138,117,102
56,984,19224,12,107,146,52,144
15,984,22500,17,63,109,5,112
3,984,31176,91,37,29,20,52
46,984,29268,150,115,89,74,62
83,984,9504,114,55,63,98,126
113,984,10404,22,34,21,19,9
85,985,10731,123,30,33,130,79
101,985,25921,152,101,13,32,1
68,985,12446,64,26,88,172,6
115,985,11613,114,150,134,102,37
88,985,32879,66,4,160,18,109
17,985,37240,70,139,166,126,151
6,985,11172,149,106,115,100,121
36,985,17052,26,21,149,105,82
78,985,32683,88,119,80,76,65
11,985,17738,135,173,152,70,93
97,986,23244,11,153,123,124,30
47,986,8372,95,125,123,47,143
76,986,15964,110,20,17,36,71
19,986,9048,54,162,157,5,57
68,986,5304,160,50,61,16,22
19,986,5512,104,149,100,74,17
19,986,4576,99,60,102,171,34
102,986,8710,124,93,171,170,136
114,986,15678,37,38,41,11,170
33,986,9022,112,82,96,25,129
12,987,32832,96,115,138,135,158
86,987,11184,13,12,122,109,39
58,987,19152,24,126,40,156,151
104,987,13152,151,62,122,42,142
33,987,21840,10,18,78,119,28
94,987,13104,29,105,96,9,99
86,987,12672,154,4,128,105,100
9,987,27696,22,63,162,100,15
56,987,26256,27,147,136,86,12
42,987,28560,117,97,105,82,10
16,988,15873,9,153,80,98,68
9,988,17121,151,10,161,106,99
96,988,32643,18,55,135,22,67
76,988,16536,110,157,16,99,153
104,988,7488,158,75,133,23,124
5,988,13416,121,144,163,36,139
115,988,12831,28,142,68,161,91
13,988,20670,73,118,74,4,156
43,988,17238,9,123,66,138,144
117,988,19929,5,150,92,15,153
108,989,12886,137,3,129,64,162
119,989,20264,73,44,148,116,139
79,989,25874,111,16,32,82,168
40,989,8602,44,53,9,6,139
11,989,15538,142,9,117,78,105
38,989,22134,27,32,133,70,14
77,989,11288,145,67,117,30,93
46,989,32844,173,97,112,94,16
28,989,14892,104,41,112,171,83
9,989,23902,102,130,16,97,92
51,990,19539,128,3,17,95,2
81,990,15483,47,38,24,154,44
104,990,17082,50,156,52,104,13
18,990,7137,79,134,36,129,138
77,990,14157,121,90,50,41,142
118,990,25389,109,16,33,104,71
49,990,28158,34,158,160,88,5
9,990,25896,12,170,51,83,113
87,990,15873,148,116,4,106,154
110,990,21645,151,100,17,32,93
63,991,38116,163,36,17,29,124
56,991,15028,14,148,66,147,59
77,991,18460,49,30,88,122,111
39,991,18304,8,87,40,66,89
28,991,15444,157,77,50,102,3
23,991,19292,19,117,87,157,29
41,991,9672,71,28,170,166,112
45,991,15808,75,132,42,59,103
69,991,13884,70,39,118,140,83
74,991,19136,85,169,156,97,39
81,992,17752,26,172,18,173,64
22,992,37352,31,108,145,19,153
11,992,24248,84,106,99,124,71
119,992,25032,128,74,38,30,119
92,992,18816,151,10,117,118,31
32,992,12992,138,133,149,40,79
43,992,23744,24,159,16,152,66
20,992,19320,137,10,21,115,31
6,992,13272,146,83,91,27,157
58,992,22344,165,107,121,2,25
41,993,10955,33,124,70,131,170
54,993,10465,95,87,15,152,147
114,993,22470,121,19,18,13,133
111,993,18865,16,52,29,84,38
40,993,10080,94,40,21,7,52
93,993,15575,59,122,65,96,93
35,993,9065,148,87,20,171,131
25,993,30450,53,137,97,107,22
119,993,23310,127,126,140,137,158
110,993,21280,63,13,52,78,95
90,994,23925,25,107,143,162,94
87,994,20680,24,40,111,47,158
27,994,30690,54,65,6,90,26
53,994,19855,161,173,156,41,146
103,994,37730,40,141,138,128,134
51,994,33880,167,84,64,20,47
70,994,35970,103,147,112,11,118
4,994,36355,22,109,105,79,65
11,994,18865,28,12,136,86,44
8,994,19965,161,120,27,128,101
47,995,9126,55,115,155,122,59
68,995,4966,7,130,143,88,39
42,995,15470,119,171,144,87,83
11,995,10426,104,111,74,107,113
5,995,9048,17,32,114,136,72
42,995,15470,87,172,105,163,127
1,995,7592,157,147,29,55,37
78,995,12246,149,160,157,33,79
119,995,12636,129,35,25,15,76
100,995,16302,118,160,63,41,142
25,996,12800,2,97,27,137,4
76,996,16850,77,162,82,3,89
89,996,11150,79,116,124,109,99
30,996,7100,91,148,40,41,96
81,996,6550,131,27,97,172,100
75,996,19725,64,43,63,96,106
97,996,12825,173,1,148,152,112
81,996,5350,82,34,151,27,119
84,996,13250,60,77,39,92,121
30,996,6975,20,147,52,106,122
116,997,9756,68,134,90,65,9
38,997,23508,52,56,73,94,15
21,997,13824,164,9,86,163,165
32,997,8208,10,104,133,121,52
114,997,26928,168,27,82,38,159
57,997,29088,78,106,51,65,147
50,997,10584,134,77,28,150,11
45,997,10656,169,92,63,40,142
116,997,9540,52,106,2,125,143
75,997,13752,40,69,153,109,15
66,998,14336,50,47,170,70,114
96,998,30632,123,47,90,3,124
75,998,40096,5,22,64,114,61
44,998,23016,97,102,156,17,151
71,998,40544,142,155,73,123,35
81,998,16968,61,90,70,106,21
86,998,18760,18,65,12,57,109
25,998,36064,132,163,105,59,83
6,998,11144,6,72,101,21,98
110,998,24472,44,87,48,116,138
75,999,12350,65,8,78,61,56
75,999,17650,30,141,118,19,24
47,999,6850,124,43,98,27,48
110,999,11875,136,91,83,26,45
41,999,6925,53,40,77,18,104
57,999,23975,165,58,48,76,66
28,999,3800,64,68,157,17,164
