"Match","Hero","Player","Result","Kills","Deaths","Assists","KDA","GPM","XPM","Last Hits","Denies","LVL","HD","TD","HH","GS","End Game Items"
"6989010862","Hoodwink","Eyyou","Win","0","4","9","2.25","248","350","35","3","14","7309","212","0","6180","Magic Wand Glimmer Cape Healing Salve Arcane Boots Wind Lace Clarity"
"6989010862","Slark","Natsumi-","Loss","1","3","4","1.67","465","553","256","10","17","6417","0","0","13260","Ultimate Orb Mage Slayer Wraith Band Power Treads Aghanim's Scepter"
"6989010862","Death Prophet","Fbz","Loss","4","2","2","3.00","450","491","199","10","16","9067","1906","3199","12910","Lotus Orb Ogre Axe Wind Lace Guardian Greaves Null Talisman Magic Wand"
"6989010862","Doom","Kuku","Win","6","1","11","17.00","574","599","168","19","18","13056","426","2599","14440","Wraith Band Wind Lace Magic Wand Guardian Greaves Blink Dagger Black King Bar"
"6989010862","Ember Spirit","Karl","Win","6","1","8","14.00","584","685","233","19","19","23223","1135","110","16450","Phase Boots Gleipnir  Magic Wand Black King Bar Bottle Orb of Corrosion"
"6989010862","Treant Protector","Xepher","Loss","1","4","6","1.75","185","248","20","0","11","5353","0","3232","5635","Arcane Boots Blink Dagger Iron Branch Dust of Appearance Iron Branch"
"6989010862","Tusk","Yopaj","Loss","4","4","3","1.75","400","413","167","3","15","13027","0","0","12080","Phase Boots Falcon Blade Blink Dagger Dust of Appearance Blight Stone Black King Bar"
"6989010862","Mirana","Tims","Win","4","3","11","5.00","322","454","69","1","16","9188","656","866","9655","Force Staff Urn of Shadows Arcane Boots Magic Wand Observer Ward Vladmir's Offering"
"6988937030","Arc Warden","Natsumi-","Win","10","0","10","-","910","856","500","10","25","49199","5028","0","37540","Overwhelming Blink Gleipnir Hand of Midas Boots of Travel Scythe of Vyse Octarine Core"
"6988937030","Death Prophet","Fbz","Win","5","1","14","19.00","567","691","305","16","23","21533","10907","0","23980","Blink Dagger Eul's Scepter of Divinity Black King Bar Power Treads Lotus Orb Shiva's Guard"
"6988937030","Undying","XNova","Win","1","9","18","2.11","311","317","38","6","15","4460","160","8689","12100","Quelling Blade Mekansm Boots of Speed Dust of Appearance Aeon Disk"
"6988937030","Tiny","Yopaj","Win","8","1","11","19.00","575","655","263","15","22","18792","20297","0","23350","Power Treads Assault Cuirass Blink Dagger Silver Edge Echo Sabre Black King Bar"
"6988937030","Snapfire","Xepher","Win","0","2","17","8.50","340","484","96","4","19","13700","2439","0","11865","Gem of True Sight Arcane Boots Force Staff Magic Wand Aghanim's Scepter"
"6988937030","Hoodwink","Tims","Loss","3","7","6","1.29","218","317","60","2","15","16041","29","12","8350","Force Staff Boots of Speed Dust of Appearance Magic Wand Aeon Disk Smoke of Deceit"
"6988937030","Doom","Kuku","Loss","2","10","6","0.80","452","365","196","9","16","11356","105","4713","17415","Blink Dagger Wraith Band Wraith Band Guardian Greaves Lotus Orb Pipe of Insight"
"6988937030","Drow Ranger","Raven","Loss","1","1","5","6.00","634","614","425","8","21","38879","3139","0","26725","Shadow Blade Manta Style Monkey King Bar Power Treads Hurricane Pike Black King Bar"
"6988937030","Queen of Pain","Karl","Loss","6","2","2","4.00","551","684","356","23","23","28512","416","0","22045","Power Treads Null Talisman Kaya and Sange Black King Bar Shiva's Guard Witch Blade"
"6988937030","Treant Protector","Eyyou","Loss","1","4","6","1.75","260","337","38","4","16","14828","0","6212","9040","Energy Booster Cloak Blink Dagger Tranquil Boots Clarity Magic Wand"
"6988825915","Doom","MidOne","Win","1","5","14","3.00","653","683","241","5","22","9263","1889","5444","23085","Guardian Greaves Aether Lens Heaven's Halberd Blink Dagger Black King Bar Hand of Midas"
"6988825915","Slark","Moon","Win","12","0","9","-","630","798","286","20","23","28049","6887","0","22315","Bloodthorn Bottle Gem of True Sight Eye of Skadi Power Treads Aghanim's Scepter"
"6988825915","Rubick","Roddgeee","Loss","0","6","5","0.83","214","271","51","4","13","10884","0","1082","8795","Force Staff Observer and Sentry Wards Gem of True Sight Boots of Speed Magic Wand"
"6988825915","Beastmaster","Nikko","Loss","1","9","6","0.78","392","473","197","4","18","11078","946","2589","12425","Helm of the Overlord Magic Wand Iron Branch Boots of Speed Black King Bar Iron Branch"
"6988825915","Tusk","Hustla","Loss","0","5","4","0.80","203","266","43","1","13","7971","0","0","6350","Boots of Speed Force Staff Bracer Observer and Sentry Wards Magic Wand"
"6988825915","Lina","MGA ANIMALS","Loss","4","3","1","1.67","548","554","344","25","19","16883","4381","0","19475","Force Staff Maelstrom Falcon Blade Silver Edge Black King Bar Power Treads"
"6988825915","Hoodwink","Boombacs","Win","4","3","12","5.33","317","498","71","4","18","19285","770","0","11015","Blink Dagger Blight Stone Arcane Boots Aether Lens Magic Wand Platemail"
"6988825915","Bristleback","Chidori~","Win","7","1","14","21.00","671","612","329","5","20","19880","21246","0","23515","Phase Boots Aghanim's Scepter Assault Cuirass Morbid Mask Black King Bar Abyssal Blade"
"6988825915","Ember Spirit","Skem","Loss","5","3","1","2.00","560","637","311","18","21","20424","72","0","17825","Desolator Silver Edge Magic Wand Phase Boots Maelstrom Ogre Axe"
"6988825915","Keeper of the Light","Ahfu","Win","2","1","13","15.00","307","488","51","5","18","8175","427","7721","8165","Force Staff Observer Ward Magic Wand Tranquil Boots Wind Lace"
"6988780683","Hoodwink","Hustla","Loss","0","3","3","1.00","215","293","64","3","11","8550","21","0","6085","Fluffy Hat Arcane Boots Gem of True Sight Staff of Wizardry Observer and Sentry Wards Magic Stick"
"6988780683","Morphling","Chidori~","Win","7","0","4","-","696","606","239","25","17","12608","16799","0","16400","Power Treads Aegis of the Immortal Manta Style Magic Wand Black King Bar Linken's Sphere"
"6988780683","Dark Willow","Boombacs","Win","4","1","5","9.00","294","368","26","2","13","11388","1181","0","7830","Tranquil Boots Infused Raindrops Magic Wand Force Staff Void Stone Smoke of Deceit"
"6988780683","Disruptor","Roddgeee","Loss","0","5","3","0.60","168","192","20","1","9","5725","0","0","4465","Observer and Sentry Wards Smoke of Deceit Glimmer Cape Boots of Speed Wind Lace"
"6988780683","Beastmaster","Nikko","Loss","1","2","2","1.50","363","403","185","1","13","9886","499","308","9010","Helm of the Overlord Magic Wand Wind Lace Arcane Boots Quelling Blade"
"6988780683","Undying","Ahfu","Win","4","3","7","3.67","294","328","31","2","12","6253","277","4661","5860","Boots of Speed Holy Locket Wind Lace Observer and Sentry Wards"
"6988780683","Kunkka","Moon","Win","0","0","7","-","488","550","175","6","16","9537","1593","0","11455","Platemail Phase Boots Bracer Bracer Bottle Black King Bar"
"6988780683","Broodmother","MidOne","Win","1","0","10","-","509","522","175","21","16","8554","7993","5501","11465","Wraith Band Wraith Pact Guardian Greaves Soul Ring Wraith Band Cloak"
"6988780683","Underlord","MGA ANIMALS","Loss","1","4","2","0.75","424","427","227","10","14","18049","0","0","12210","Power Treads Black King Bar Magic Wand Bracer Rod of Atos Bracer"
"6988780683","Chaos Knight","Skem","Loss","2","2","1","1.50","460","422","229","13","14","5360","786","0","11830","Quelling Blade Armlet of Mordiggian Bracer Power Treads Black King Bar Echo Sabre"
"6988611299","Phoenix","StingeR","Win","6","12","28","2.83","421","603","210","3","27","37014","0","7856","21800","Eul's Scepter of Divinity Refresher Orb Aeon Disk Magic Stick Tranquil Boots Radiance"
"6988611299","Chaos Knight","K1","Win","15","8","14","3.62","684","711","483","10","28","53412","15791","0","33915","Nullifier Silver Edge Power Treads Black King Bar Bloodthorn Heart of Tarrasque"
"6988611299","Beastmaster","Sacred","Win","1","6","36","6.17","529","616","358","14","27","32127","10833","14017","22895","Boots of Travel Shiva's Guard Blink Dagger Helm of the Overlord Black King Bar"
"6988611299","Mars","Darkmago","Win","15","2","21","18.00","645","691","435","4","28","59620","2252","416","36080","Scythe of Vyse Overwhelming Blink Phase Boots Black King Bar Assault Cuirass Refresher Orb"
"6988611299","Rubick","Scofield","Win","8","7","30","5.43","437","619","153","4","27","42950","225","0","24120","Force Staff Observer and Sentry Wards Boots of Bearing Octarine Core Blink Dagger Aeon Disk"
"6988611299","Death Prophet","Littleboy","Loss","10","9","18","3.11","445","577","286","20","25","37760","1489","16936","25935","Guardian Greaves Gem of True Sight Black King Bar Dust of Appearance Octarine Core Shiva's Guard"
"6988611299","Tusk","Michael-","Loss","2","13","22","1.85","287","570","113","1","25","23885","472","0","12280","Boots of Speed Point Booster Eul's Scepter of Divinity Aeon Disk Blink Dagger Dust of Appearance"
"6988611299","Pangolier","Alone","Loss","10","6","17","4.50","687","739","587","6","29","66190","0","0","45955","Boots of Travel 2 Aeon Disk Overwhelming Blink Abyssal Blade Maelstrom Octarine Core"
"6988611299","Naga Siren","Smiling Knight","Loss","8","5","17","5.00","973","705","1146","3","28","45235","6585","0","44900","Bloodthorn Manta Style Eye of Skadi Heart of Tarrasque Butterfly Boots of Travel 2"
"6988611299","Mirana","Accel","Loss","5","13","18","1.77","359","536","140","4","24","19947","328","0","19160","Force Staff Eul's Scepter of Divinity Dust of Appearance Arcane Boots Ghost Scepter"
"6988573025","Snapfire","Accel","Loss","1","8","4","0.62","163","225","13","2","9","7804","0","0","4505","Magic Stick Observer and Sentry Wards Boots of Speed"
"6988573025","Mirana","Michael-","Loss","2","5","3","1.00","226","281","25","1","11","7781","189","0","5405","Boots of Speed Dust of Appearance Sentry Ward Force Staff Magic Wand Urn of Shadows"
"6988573025","Tusk","Alone","Loss","2","6","2","0.67","342","379","107","4","13","9161","0","0","8365","Black King Bar Magic Wand Bottle Power Treads Quelling Blade Orb of Corrosion"
"6988573025","Timbersaw","Sacred","Win","9","0","12","-","516","652","155","9","17","20008","1517","0","11985","Arcane Boots Soul Ring Blink Dagger Magic Wand Kaya and Sange Point Booster"
"6988573025","Rubick","Scofield","Win","7","1","15","22.00","316","436","48","2","14","14971","120","0","9040","Tranquil Boots Point Booster Dust of Appearance Aether Lens Force Staff Magic Stick"
"6988573025","Naga Siren","K1","Win","1","1","4","5.00","706","707","344","4","18","5760","4643","0","17180","Heart of Tarrasque Manta Style Power Treads Blitz Knuckles Magic Stick Mage Slayer"
"6988573025","Underlord","Littleboy","Loss","0","6","6","1.00","387","479","141","18","14","6269","558","1400","9410","Guardian Greaves Magic Wand Ogre Axe Mithril Hammer Bracer Quelling Blade"
"6988573025","Mars","Darkmago","Win","11","1","10","21.00","515","613","135","7","16","17724","1811","0","14230","Soul Ring Blink Dagger Phase Boots Magic Wand Blight Stone Black King Bar"
"6988573025","Faceless Void","Smiling Knight","Loss","1","6","3","0.67","422","426","158","10","13","5832","337","0","8995","Power Treads Magic Wand Hand of Midas Maelstrom Wraith Band Quelling Blade"
"6988573025","Silencer","StingeR","Win","3","3","18","7.00","271","340","45","5","12","10402","333","0","7215","Force Staff Veil of Discord Observer and Sentry Wards Magic Stick Infused Raindrops Boots of Speed"
"6988520666","Underlord","Chris Luck","Win","10","3","8","6.00","625","728","311","21","22","26343","11819","0","18335","Black King Bar Power Treads Rod of Atos Skull Basher Magic Wand Assault Cuirass"
"6988520666","Silencer","Gardick","Loss","2","11","11","1.18","259","317","29","4","14","14591","0","195","8745","Force Staff Sentry Ward Arcane Boots Mantle of Intelligence Ring of Health Magic Wand"
"6988520666","Faceless Void","Pakazs","Win","4","0","11","-","731","930","435","20","25","24571","4433","0","28320","Linken's Sphere Manta Style Black King Bar Mjollnir Power Treads Aegis of the Immortal"
"6988520666","Marci","Matthew","Win","4","5","14","3.60","358","632","78","5","20","15870","4341","3827","12095","Magic Wand Black King Bar Phase Boots Skull Basher Wraith Band"
"6988520666","Mirana","Wisper","Win","12","3","10","7.33","521","717","202","11","22","24399","588","7612","15990","Guardian Greaves Aghanim's Scepter Kaya Wraith Band Wraith Band Wraith Band"
"6988520666","Ember Spirit","4nalog","Loss","7","1","10","17.00","441","603","170","4","20","26520","246","110","18105","Maelstrom Magic Wand Phase Boots Black King Bar Aghanim's Scepter"
"6988520666","Clockwerk","Panda","Win","1","8","17","2.25","315","451","39","14","17","11923","177","0","8400","Magic Wand Sentry Ward Drum of Endurance Soul Ring Tranquil Boots Wraith Band"
"6988520666","Tiny","Thiolicor","Loss","4","9","10","1.56","278","380","66","5","16","19820","100","0","9170","Force Staff Blink Dagger Perseverance Wind Lace Tranquil Boots"
"6988520666","Nature's Prophet","Vitaly","Loss","3","6","10","2.17","555","502","309","20","18","20610","3877","0","19815","Power Treads Hurricane Pike Maelstrom Aghanim's Scepter Hyperstone Platemail"
"6988520666","Morphling","Lumière","Loss","3","5","7","2.00","555","718","323","15","22","15698","2090","0","16610","Manta Style Power Treads Aghanim's Scepter Dragon Lance Morbid Mask"
"6988457870","Monkey King","Chris Luck","Win","14","1","12","26.00","636","809","262","28","23","26857","8059","0","19730","Black King Bar Power Treads Echo Sabre Desolator Orb of Corrosion Eye of Skadi"
"6988457870","Rubick","Wisper","Win","7","2","19","13.00","425","523","161","22","19","15592","1043","7119","17805","Guardian Greaves Blink Dagger Force Staff Eul's Scepter of Divinity Magic Wand Null Talisman"
"6988457870","Snapfire","Vitaly","Loss","2","6","5","1.17","357","448","178","9","17","14452","0","2241","12425","Guardian Greaves Force Staff Vladmir's Offering Quelling Blade Iron Branch Magic Wand"
"6988457870","Clockwerk","Thiolicor","Loss","1","9","8","1.00","266","352","100","15","15","17141","0","0","9915","Tranquil Boots Force Staff Heaven's Halberd Quelling Blade Magic Wand"
"6988457870","Troll Warlord","Lumière","Loss","5","7","2","1.00","592","658","349","10","21","17324","1253","0","20570","Blink Dagger Power Treads Black King Bar Battle Fury Nullifier Skull Basher"
"6988457870","Puck","4nalog","Loss","2","3","5","2.33","455","573","262","9","19","17112","714","0","15235","Blink Dagger Kaya and Sange Power Treads Bottle Aeon Disk Witch Blade"
"6988457870","Oracle","Panda","Win","3","3","12","5.00","267","394","30","5","16","5978","87","11465","8885","Sentry Ward Force Staff Boots of Speed Magic Wand Aether Lens Wind Lace"
"6988457870","Nature's Prophet","Pakazs","Win","11","2","11","11.00","820","826","447","15","23","35453","16847","0","27565","Gleipnir Scythe of Vyse Black King Bar Hurricane Pike Aghanim's Scepter Aegis of the Immortal"
"6988457870","Mars","Matthew","Win","5","2","24","14.50","397","573","89","1","19","15286","104","0","14355","Eul's Scepter of Divinity Scythe of Vyse Blink Dagger Magic Wand Sentry Ward Tranquil Boots"
"6988457870","Venomancer","Gardick","Loss","0","15","6","0.40","223","272","45","1","13","19130","0","159","6020","Magic Wand Force Staff Smoke of Deceit Boots of Speed"
"6988375531","Death Prophet","Benjaz","Win","7","2","17","12.00","498","648","168","10","20","17739","5584","11149","14235","Heaven's Halberd Guardian Greaves Wind Lace Magic Wand Null Talisman Platemail"
"6988375531","Riki","D1smar","Win","0","10","23","2.30","251","409","17","1","15","6129","0","9","7095","Magic Wand Force Staff Dust of Appearance Tranquil Boots Orb of Venom"
"6988375531","Tiny","PiPi","Win","8","3","14","7.33","486","583","150","9","19","24287","2748","110","13935","Black King Bar Power Treads Blink Dagger Echo Sabre Crystalys Bottle"
"6988375531","Medusa","Kōtarō","Loss","3","2","6","4.50","582","537","350","3","18","18348","1368","0","19100","Power Treads Eye of Skadi Manta Style  Aghanim's Scepter Wraith Band Dragon Lance"
"6988375531","Morphling","Kapron","Win","11","0","6","-","795","910","369","7","23","26785","21029","0","24995","Silver Edge Dragon Lance Satanic Eye of Skadi Aegis of the Immortal Aghanim's Scepter"
